survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,family_size,is_alone,is_child,age_bin,fare_per_person,fare_bin,sex_male,sex_female,embarked_C,embarked_Q,embarked_S
0,3,male,28.0,0,0,7.05,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.05,low,1,0,False,False,True
1,3,female,28.0,1,0,15.5,Q,Third,woman,False,C,Queenstown,yes,False,2,0,0,young_adult,7.75,mid_high,0,1,False,True,False
0,3,male,28.0,0,0,7.75,Q,Third,man,True,C,Queenstown,no,True,1,1,0,young_adult,7.75,low,1,0,False,True,False
0,3,male,35.0,0,0,8.05,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,8.05,mid_low,1,0,False,False,True
1,2,female,24.0,1,2,65.0,S,Second,woman,False,C,Southampton,yes,False,4,0,0,young_adult,16.25,high,0,1,False,False,True
0,3,male,34.0,1,1,14.4,S,Third,man,True,C,Southampton,no,False,3,0,0,young_adult,4.8,mid_low,1,0,False,False,True
0,3,female,26.0,1,0,16.1,S,Third,woman,False,C,Southampton,no,False,2,0,0,young_adult,8.05,mid_high,0,1,False,False,True
1,2,female,4.0,2,1,39.0,S,Second,child,False,F,Southampton,yes,False,4,0,1,child,9.75,high,0,1,False,False,True
0,2,male,26.0,0,0,10.5,S,Second,man,True,C,Southampton,no,True,1,1,0,young_adult,10.5,mid_low,1,0,False,False,True
0,3,male,27.0,1,0,14.4542,C,Third,man,True,C,Cherbourg,no,False,2,0,0,young_adult,7.2271,mid_low,1,0,True,False,False
1,1,male,42.0,1,0,52.5542,S,First,man,True,D,Southampton,yes,False,2,0,0,adult,26.2771,high,1,0,False,False,True
1,3,male,20.0,1,1,15.7417,C,Third,man,True,C,Cherbourg,yes,False,3,0,0,young_adult,5.247233333333333,mid_high,1,0,True,False,False
0,3,male,21.0,0,0,7.8542,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.8542,low,1,0,False,False,True
0,3,male,21.0,0,0,16.1,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,16.1,mid_high,1,0,False,False,True
0,1,male,61.0,0,0,32.3208,S,First,man,True,D,Southampton,no,True,1,1,0,senior,32.3208,high,1,0,False,False,True
0,2,male,57.0,0,0,12.35,Q,Second,man,True,C,Queenstown,no,True,1,1,0,adult,12.35,mid_low,1,0,False,True,False
1,1,female,21.0,0,0,77.9583,S,First,woman,False,D,Southampton,yes,True,1,1,0,young_adult,77.9583,high,0,1,False,False,True
0,3,male,26.0,0,0,7.8958,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.8958,low,1,0,False,False,True
0,3,male,28.0,0,0,7.7333,Q,Third,man,True,C,Queenstown,no,True,1,1,0,young_adult,7.7333,low,1,0,False,True,False
1,1,male,80.0,0,0,30.0,S,First,man,True,A,Southampton,yes,True,1,1,0,senior,30.0,mid_high,1,0,False,False,True
0,3,male,51.0,0,0,7.0542,S,Third,man,True,C,Southampton,no,True,1,1,0,adult,7.0542,low,1,0,False,False,True
1,1,male,32.0,0,0,30.5,C,First,man,True,B,Cherbourg,yes,True,1,1,0,young_adult,30.5,mid_high,1,0,True,False,False
0,1,male,28.0,0,0,0.0,S,First,man,True,C,Southampton,no,True,1,1,0,young_adult,0.0,low,1,0,False,False,True
0,3,female,9.0,3,2,27.9,S,Third,child,False,C,Southampton,no,False,6,0,1,child,4.6499999999999995,mid_high,0,1,False,False,True
1,2,female,28.0,0,0,13.0,S,Second,woman,False,C,Southampton,yes,True,1,1,0,young_adult,13.0,mid_low,0,1,False,False,True
0,3,male,32.0,0,0,7.925,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.925,mid_low,1,0,False,False,True
0,2,male,31.0,1,1,26.25,S,Second,man,True,C,Southampton,no,False,3,0,0,young_adult,8.75,mid_high,1,0,False,False,True
0,3,female,41.0,0,5,39.6875,S,Third,woman,False,C,Southampton,no,False,6,0,0,adult,6.614583333333333,high,0,1,False,False,True
0,3,male,28.0,1,0,16.1,S,Third,man,True,C,Southampton,no,False,2,0,0,young_adult,8.05,mid_high,1,0,False,False,True
0,3,male,20.0,0,0,7.8542,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.8542,low,1,0,False,False,True
1,1,female,24.0,0,0,69.3,C,First,woman,False,B,Cherbourg,yes,True,1,1,0,young_adult,69.3,high,0,1,True,False,False
0,3,female,2.0,3,2,27.9,S,Third,child,False,C,Southampton,no,False,6,0,1,child,4.6499999999999995,mid_high,0,1,False,False,True
1,3,male,28.0,0,0,56.4958,S,Third,man,True,C,Southampton,yes,True,1,1,0,young_adult,56.4958,high,1,0,False,False,True
1,3,female,0.75,2,1,19.2583,C,Third,child,False,C,Cherbourg,yes,False,4,0,1,child,4.814575,mid_high,0,1,True,False,False
1,1,male,48.0,1,0,76.7292,C,First,man,True,D,Cherbourg,yes,False,2,0,0,adult,38.3646,high,1,0,True,False,False
0,3,male,19.0,0,0,7.8958,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.8958,low,1,0,False,False,True
1,1,male,56.0,0,0,35.5,C,First,man,True,A,Cherbourg,yes,True,1,1,0,adult,35.5,high,1,0,True,False,False
0,3,male,28.0,0,0,7.55,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.55,low,1,0,False,False,True
1,3,female,23.0,0,0,7.55,S,Third,woman,False,C,Southampton,yes,True,1,1,0,young_adult,7.55,low,0,1,False,False,True
0,3,male,28.0,0,0,7.8958,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.8958,low,1,0,False,False,True
1,2,female,18.0,0,1,23.0,S,Second,woman,False,C,Southampton,yes,False,2,0,0,teen,11.5,mid_high,0,1,False,False,True
0,3,male,21.0,0,0,8.4333,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,8.4333,mid_low,1,0,False,False,True
1,3,female,28.0,0,0,7.8292,Q,Third,woman,False,C,Queenstown,yes,True,1,1,0,young_adult,7.8292,low,0,1,False,True,False
0,3,female,18.0,0,0,6.75,Q,Third,woman,False,C,Queenstown,no,True,1,1,0,teen,6.75,low,0,1,False,True,False
0,2,male,24.0,2,0,73.5,S,Second,man,True,C,Southampton,no,False,3,0,0,young_adult,24.5,high,1,0,False,False,True
0,3,male,28.0,0,0,7.8958,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.8958,low,1,0,False,False,True
0,3,female,32.0,1,1,15.5,Q,Third,woman,False,C,Queenstown,no,False,3,0,0,young_adult,5.166666666666667,mid_high,0,1,False,True,False
0,2,male,23.0,0,0,13.0,S,Second,man,True,C,Southampton,no,True,1,1,0,young_adult,13.0,mid_low,1,0,False,False,True
0,1,male,58.0,0,2,113.275,C,First,man,True,D,Cherbourg,no,False,3,0,0,adult,37.75833333333333,high,1,0,True,False,False
1,1,male,50.0,2,0,133.65,S,First,man,True,C,Southampton,yes,False,3,0,0,adult,44.550000000000004,high,1,0,False,False,True
0,3,male,40.0,0,0,7.225,C,Third,man,True,C,Cherbourg,no,True,1,1,0,adult,7.225,low,1,0,True,False,False
0,1,male,47.0,0,0,25.5875,S,First,man,True,E,Southampton,no,True,1,1,0,adult,25.5875,mid_high,1,0,False,False,True
0,3,male,36.0,0,0,7.4958,S,Third,man,True,C,Southampton,no,True,1,1,0,adult,7.4958,low,1,0,False,False,True
1,3,male,20.0,1,0,7.925,S,Third,man,True,C,Southampton,yes,False,2,0,0,young_adult,3.9625,mid_low,1,0,False,False,True
0,2,male,32.0,2,0,73.5,S,Second,man,True,C,Southampton,no,False,3,0,0,young_adult,24.5,high,1,0,False,False,True
0,2,male,25.0,0,0,13.0,S,Second,man,True,C,Southampton,no,True,1,1,0,young_adult,13.0,mid_low,1,0,False,False,True
0,3,male,28.0,0,0,7.775,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.775,low,1,0,False,False,True
0,3,male,43.0,0,0,8.05,S,Third,man,True,C,Southampton,no,True,1,1,0,adult,8.05,mid_low,1,0,False,False,True
1,1,female,28.0,1,0,52.0,S,First,woman,False,C,Southampton,yes,False,2,0,0,young_adult,26.0,high,0,1,False,False,True
1,2,female,40.0,1,1,39.0,S,Second,woman,False,C,Southampton,yes,False,3,0,0,adult,13.0,high,0,1,False,False,True
0,1,male,31.0,1,0,52.0,S,First,man,True,B,Southampton,no,False,2,0,0,young_adult,26.0,high,1,0,False,False,True
0,2,male,70.0,0,0,10.5,S,Second,man,True,C,Southampton,no,True,1,1,0,senior,10.5,mid_low,1,0,False,False,True
1,2,male,31.0,0,0,13.0,S,Second,man,True,C,Southampton,yes,True,1,1,0,young_adult,13.0,mid_low,1,0,False,False,True
0,2,male,28.0,0,0,0.0,S,Second,man,True,C,Southampton,no,True,1,1,0,young_adult,0.0,low,1,0,False,False,True
0,3,male,18.0,0,0,7.775,S,Third,man,True,C,Southampton,no,True,1,1,0,teen,7.775,low,1,0,False,False,True
0,3,male,24.5,0,0,8.05,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,8.05,mid_low,1,0,False,False,True
1,3,female,18.0,0,0,9.8417,S,Third,woman,False,C,Southampton,yes,True,1,1,0,teen,9.8417,mid_low,0,1,False,False,True
0,3,female,43.0,1,6,46.9,S,Third,woman,False,C,Southampton,no,False,8,0,0,adult,5.8625,high,0,1,False,False,True
1,1,male,36.0,0,1,512.3292,C,First,man,True,B,Cherbourg,yes,False,2,0,0,adult,256.1646,high,1,0,True,False,False
0,3,female,28.0,0,0,8.1375,Q,Third,woman,False,C,Queenstown,no,True,1,1,0,young_adult,8.1375,mid_low,0,1,False,True,False
1,1,male,27.0,0,0,76.7292,C,First,man,True,D,Cherbourg,yes,True,1,1,0,young_adult,76.7292,high,1,0,True,False,False
0,3,male,20.0,0,0,9.225,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,9.225,mid_low,1,0,False,False,True
0,3,male,14.0,5,2,46.9,S,Third,child,False,C,Southampton,no,False,8,0,1,teen,5.8625,high,1,0,False,False,True
0,2,male,60.0,1,1,39.0,S,Second,man,True,C,Southampton,no,False,3,0,0,adult,13.0,high,1,0,False,False,True
0,2,male,25.0,1,2,41.5792,C,Second,man,True,C,Cherbourg,no,False,4,0,0,young_adult,10.3948,high,1,0,True,False,False
0,3,male,14.0,4,1,39.6875,S,Third,child,False,C,Southampton,no,False,6,0,1,teen,6.614583333333333,high,1,0,False,False,True
0,3,male,19.0,0,0,10.1708,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,10.1708,mid_low,1,0,False,False,True
0,3,male,18.0,0,0,7.7958,S,Third,man,True,C,Southampton,no,True,1,1,0,teen,7.7958,low,1,0,False,False,True
1,1,female,15.0,0,1,211.3375,S,First,child,False,B,Southampton,yes,False,2,0,1,teen,105.66875,high,0,1,False,False,True
1,1,male,31.0,1,0,57.0,S,First,man,True,B,Southampton,yes,False,2,0,0,young_adult,28.5,high,1,0,False,False,True
1,3,female,4.0,0,1,13.4167,C,Third,child,False,C,Cherbourg,yes,False,2,0,1,child,6.70835,mid_low,0,1,True,False,False
1,3,male,28.0,0,0,56.4958,S,Third,man,True,C,Southampton,yes,True,1,1,0,young_adult,56.4958,high,1,0,False,False,True
0,3,male,25.0,0,0,7.225,C,Third,man,True,C,Cherbourg,no,True,1,1,0,young_adult,7.225,low,1,0,True,False,False
0,1,male,60.0,0,0,26.55,S,First,man,True,C,Southampton,no,True,1,1,0,adult,26.55,mid_high,1,0,False,False,True
0,2,male,52.0,0,0,13.5,S,Second,man,True,C,Southampton,no,True,1,1,0,adult,13.5,mid_low,1,0,False,False,True
0,3,male,44.0,0,0,8.05,S,Third,man,True,C,Southampton,no,True,1,1,0,adult,8.05,mid_low,1,0,False,False,True
1,3,female,28.0,0,0,7.7333,Q,Third,woman,False,C,Queenstown,yes,True,1,1,0,young_adult,7.7333,low,0,1,False,True,False
0,1,male,49.0,1,1,110.8833,C,First,man,True,C,Cherbourg,no,False,3,0,0,adult,36.9611,high,1,0,True,False,False
0,3,male,42.0,0,0,7.65,S,Third,man,True,F,Southampton,no,True,1,1,0,adult,7.65,low,1,0,False,False,True
1,1,female,18.0,1,0,227.525,C,First,woman,False,C,Cherbourg,yes,False,2,0,0,teen,113.7625,high,0,1,True,False,False
1,1,male,35.0,0,0,26.2875,S,First,man,True,E,Southampton,yes,True,1,1,0,young_adult,26.2875,mid_high,1,0,False,False,True
0,3,female,18.0,0,1,14.4542,C,Third,woman,False,C,Cherbourg,no,False,2,0,0,teen,7.2271,mid_low,0,1,True,False,False
0,3,male,25.0,0,0,7.7417,Q,Third,man,True,C,Queenstown,no,True,1,1,0,young_adult,7.7417,low,1,0,False,True,False
0,3,male,26.0,1,0,7.8542,S,Third,man,True,C,Southampton,no,False,2,0,0,young_adult,3.9271,low,1,0,False,False,True
0,2,male,39.0,0,0,26.0,S,Second,man,True,C,Southampton,no,True,1,1,0,adult,26.0,mid_high,1,0,False,False,True
1,2,female,45.0,0,0,13.5,S,Second,woman,False,C,Southampton,yes,True,1,1,0,adult,13.5,mid_low,0,1,False,False,True
1,1,male,42.0,0,0,26.2875,S,First,man,True,E,Southampton,yes,True,1,1,0,adult,26.2875,mid_high,1,0,False,False,True
1,1,female,22.0,0,0,151.55,S,First,woman,False,C,Southampton,yes,True,1,1,0,young_adult,151.55,high,0,1,False,False,True
1,3,male,28.0,1,1,15.2458,C,Third,man,True,C,Cherbourg,yes,False,3,0,0,young_adult,5.081933333333333,mid_high,1,0,True,False,False
1,1,female,24.0,0,0,49.5042,C,First,woman,False,C,Cherbourg,yes,True,1,1,0,young_adult,49.5042,high,0,1,True,False,False
0,1,male,28.0,0,0,26.55,S,First,man,True,C,Southampton,no,True,1,1,0,young_adult,26.55,mid_high,1,0,False,False,True
1,1,male,48.0,1,0,52.0,S,First,man,True,C,Southampton,yes,False,2,0,0,adult,26.0,high,1,0,False,False,True
0,3,male,29.0,0,0,9.4833,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,9.4833,mid_low,1,0,False,False,True
0,2,male,52.0,0,0,13.0,S,Second,man,True,C,Southampton,no,True,1,1,0,adult,13.0,mid_low,1,0,False,False,True
0,3,male,19.0,0,0,7.65,S,Third,man,True,F,Southampton,no,True,1,1,0,young_adult,7.65,low,1,0,False,False,True
1,1,female,38.0,0,0,227.525,C,First,woman,False,C,Cherbourg,yes,True,1,1,0,adult,227.525,high,0,1,True,False,False
1,2,female,27.0,0,0,10.5,S,Second,woman,False,E,Southampton,yes,True,1,1,0,young_adult,10.5,mid_low,0,1,False,False,True
0,3,male,28.0,0,0,15.5,Q,Third,man,True,C,Queenstown,no,True,1,1,0,young_adult,15.5,mid_high,1,0,False,True,False
0,3,male,33.0,0,0,7.775,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.775,low,1,0,False,False,True
1,2,female,6.0,0,1,33.0,S,Second,child,False,C,Southampton,yes,False,2,0,1,child,16.5,high,0,1,False,False,True
0,3,male,17.0,1,0,7.0542,S,Third,man,True,C,Southampton,no,False,2,0,0,teen,3.5271,low,1,0,False,False,True
0,2,male,34.0,0,0,13.0,S,Second,man,True,C,Southampton,no,True,1,1,0,young_adult,13.0,mid_low,1,0,False,False,True
0,2,male,50.0,0,0,13.0,S,Second,man,True,C,Southampton,no,True,1,1,0,adult,13.0,mid_low,1,0,False,False,True
1,1,male,27.0,1,0,53.1,S,First,man,True,E,Southampton,yes,False,2,0,0,young_adult,26.55,high,1,0,False,False,True
0,3,male,20.0,0,0,8.6625,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,8.6625,mid_low,1,0,False,False,True
1,2,female,30.0,3,0,21.0,S,Second,woman,False,C,Southampton,yes,False,4,0,0,young_adult,5.25,mid_high,0,1,False,False,True
1,3,female,28.0,0,0,7.7375,Q,Third,woman,False,C,Queenstown,yes,True,1,1,0,young_adult,7.7375,low,0,1,False,True,False
0,2,male,25.0,1,0,26.0,S,Second,man,True,C,Southampton,no,False,2,0,0,young_adult,13.0,mid_high,1,0,False,False,True
0,3,female,25.0,1,0,7.925,S,Third,woman,False,C,Southampton,no,False,2,0,0,young_adult,3.9625,mid_low,0,1,False,False,True
1,1,female,29.0,0,0,211.3375,S,First,woman,False,B,Southampton,yes,True,1,1,0,young_adult,211.3375,high,0,1,False,False,True
0,3,male,11.0,0,0,18.7875,C,Third,child,False,C,Cherbourg,no,True,1,1,1,child,18.7875,mid_high,1,0,True,False,False
0,2,male,28.0,0,0,0.0,S,Second,man,True,C,Southampton,no,True,1,1,0,young_adult,0.0,low,1,0,False,False,True
0,2,male,23.0,0,0,13.0,S,Second,man,True,C,Southampton,no,True,1,1,0,young_adult,13.0,mid_low,1,0,False,False,True
0,2,male,23.0,0,0,13.0,S,Second,man,True,C,Southampton,no,True,1,1,0,young_adult,13.0,mid_low,1,0,False,False,True
0,3,male,28.5,0,0,16.1,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,16.1,mid_high,1,0,False,False,True
0,3,female,48.0,1,3,34.375,S,Third,woman,False,C,Southampton,no,False,5,0,0,adult,6.875,high,0,1,False,False,True
1,1,male,35.0,0,0,512.3292,C,First,man,True,B,Cherbourg,yes,True,1,1,0,young_adult,512.3292,high,1,0,True,False,False
0,3,male,28.0,0,0,7.8958,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.8958,low,1,0,False,False,True
0,3,male,28.0,0,0,7.8958,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.8958,low,1,0,False,False,True
1,1,male,28.0,0,0,30.0,S,First,man,True,D,Southampton,yes,True,1,1,0,young_adult,30.0,mid_high,1,0,False,False,True
0,1,male,36.0,1,0,78.85,S,First,man,True,C,Southampton,no,False,2,0,0,adult,39.425,high,1,0,False,False,True
1,1,female,21.0,2,2,262.375,C,First,woman,False,B,Cherbourg,yes,False,5,0,0,young_adult,52.475,high,0,1,True,False,False
0,3,male,24.0,1,0,16.1,S,Third,man,True,C,Southampton,no,False,2,0,0,young_adult,8.05,mid_high,1,0,False,False,True
1,3,male,31.0,0,0,7.925,S,Third,man,True,C,Southampton,yes,True,1,1,0,young_adult,7.925,mid_low,1,0,False,False,True
0,1,male,70.0,1,1,71.0,S,First,man,True,B,Southampton,no,False,3,0,0,senior,23.666666666666668,high,1,0,False,False,True
0,3,male,16.0,1,1,20.25,S,Third,man,True,C,Southampton,no,False,3,0,0,teen,6.75,mid_high,1,0,False,False,True
1,2,female,30.0,0,0,13.0,S,Second,woman,False,C,Southampton,yes,True,1,1,0,young_adult,13.0,mid_low,0,1,False,False,True
0,1,male,19.0,1,0,53.1,S,First,man,True,D,Southampton,no,False,2,0,0,young_adult,26.55,high,1,0,False,False,True
0,3,male,31.0,0,0,7.75,Q,Third,man,True,C,Queenstown,no,True,1,1,0,young_adult,7.75,low,1,0,False,True,False
1,2,female,4.0,1,1,23.0,S,Second,child,False,C,Southampton,yes,False,3,0,1,child,7.666666666666667,mid_high,0,1,False,False,True
1,3,male,6.0,0,1,12.475,S,Third,child,False,E,Southampton,yes,False,2,0,1,child,6.2375,mid_low,1,0,False,False,True
0,3,male,33.0,0,0,9.5,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,9.5,mid_low,1,0,False,False,True
0,3,male,23.0,0,0,7.8958,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.8958,low,1,0,False,False,True
1,2,female,48.0,1,2,65.0,S,Second,woman,False,C,Southampton,yes,False,4,0,0,adult,16.25,high,0,1,False,False,True
1,2,male,0.67,1,1,14.5,S,Second,child,False,C,Southampton,yes,False,3,0,1,child,4.833333333333333,mid_high,1,0,False,False,True
0,3,male,28.0,0,0,7.7958,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.7958,low,1,0,False,False,True
0,2,male,18.0,0,0,11.5,S,Second,man,True,C,Southampton,no,True,1,1,0,teen,11.5,mid_low,1,0,False,False,True
0,3,male,34.0,0,0,8.05,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,8.05,mid_low,1,0,False,False,True
1,1,female,33.0,0,0,86.5,S,First,woman,False,B,Southampton,yes,True,1,1,0,young_adult,86.5,high,0,1,False,False,True
0,3,male,28.0,0,0,14.5,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,14.5,mid_high,1,0,False,False,True
0,3,male,41.0,0,0,7.125,S,Third,man,True,C,Southampton,no,True,1,1,0,adult,7.125,low,1,0,False,False,True
1,3,male,20.0,0,0,7.2292,C,Third,man,True,C,Cherbourg,yes,True,1,1,0,young_adult,7.2292,low,1,0,True,False,False
1,1,female,36.0,1,2,120.0,S,First,woman,False,B,Southampton,yes,False,4,0,0,adult,30.0,high,0,1,False,False,True
0,3,male,16.0,0,0,7.775,S,Third,man,True,C,Southampton,no,True,1,1,0,teen,7.775,low,1,0,False,False,True
1,1,female,51.0,1,0,77.9583,S,First,woman,False,D,Southampton,yes,False,2,0,0,adult,38.97915,high,0,1,False,False,True
0,1,male,28.0,0,0,39.6,C,First,man,True,C,Cherbourg,no,True,1,1,0,young_adult,39.6,high,1,0,True,False,False
0,3,female,30.5,0,0,7.75,Q,Third,woman,False,C,Queenstown,no,True,1,1,0,young_adult,7.75,low,0,1,False,True,False
0,3,male,28.0,1,0,24.15,Q,Third,man,True,C,Queenstown,no,False,2,0,0,young_adult,12.075,mid_high,1,0,False,True,False
0,3,male,32.0,0,0,8.3625,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,8.3625,mid_low,1,0,False,False,True
0,3,male,24.0,0,0,9.5,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,9.5,mid_low,1,0,False,False,True
0,3,male,48.0,0,0,7.8542,S,Third,man,True,C,Southampton,no,True,1,1,0,adult,7.8542,low,1,0,False,False,True
0,2,female,57.0,0,0,10.5,S,Second,woman,False,E,Southampton,no,True,1,1,0,adult,10.5,mid_low,0,1,False,False,True
0,3,male,28.0,0,0,7.225,C,Third,man,True,C,Cherbourg,no,True,1,1,0,young_adult,7.225,low,1,0,True,False,False
1,2,female,54.0,1,3,23.0,S,Second,woman,False,C,Southampton,yes,False,5,0,0,adult,4.6,mid_high,0,1,False,False,True
0,3,male,18.0,0,0,7.75,S,Third,man,True,C,Southampton,no,True,1,1,0,teen,7.75,low,1,0,False,False,True
0,3,male,28.0,0,0,7.75,Q,Third,man,True,F,Queenstown,no,True,1,1,0,young_adult,7.75,low,1,0,False,True,False
1,3,female,5.0,0,0,12.475,S,Third,child,False,C,Southampton,yes,True,1,1,1,child,12.475,mid_low,0,1,False,False,True
0,3,male,28.0,0,0,7.7375,Q,Third,man,True,C,Queenstown,no,True,1,1,0,young_adult,7.7375,low,1,0,False,True,False
1,1,female,43.0,0,1,211.3375,S,First,woman,False,B,Southampton,yes,False,2,0,0,adult,105.66875,high,0,1,False,False,True
1,3,female,13.0,0,0,7.2292,C,Third,child,False,C,Cherbourg,yes,True,1,1,1,teen,7.2292,low,0,1,True,False,False
1,1,female,17.0,1,0,57.0,S,First,woman,False,B,Southampton,yes,False,2,0,0,teen,28.5,high,0,1,False,False,True
0,1,male,29.0,0,0,30.0,S,First,man,True,D,Southampton,no,True,1,1,0,young_adult,30.0,mid_high,1,0,False,False,True
0,3,male,28.0,1,2,23.45,S,Third,man,True,C,Southampton,no,False,4,0,0,young_adult,5.8625,mid_high,1,0,False,False,True
0,3,male,25.0,0,0,7.05,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.05,low,1,0,False,False,True
0,3,male,25.0,0,0,7.25,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.25,low,1,0,False,False,True
1,3,female,18.0,0,0,7.4958,S,Third,woman,False,C,Southampton,yes,True,1,1,0,teen,7.4958,low,0,1,False,False,True
0,3,male,8.0,4,1,29.125,Q,Third,child,False,C,Queenstown,no,False,6,0,1,child,4.854166666666667,mid_high,1,0,False,True,False
1,3,male,1.0,1,2,20.575,S,Third,child,False,C,Southampton,yes,False,4,0,1,child,5.14375,mid_high,1,0,False,False,True
0,1,male,46.0,0,0,79.2,C,First,man,True,B,Cherbourg,no,True,1,1,0,adult,79.2,high,1,0,True,False,False
0,3,male,28.0,0,0,7.75,Q,Third,man,True,C,Queenstown,no,True,1,1,0,young_adult,7.75,low,1,0,False,True,False
0,2,male,16.0,0,0,26.0,S,Second,man,True,C,Southampton,no,True,1,1,0,teen,26.0,mid_high,1,0,False,False,True
0,3,female,28.0,8,2,69.55,S,Third,woman,False,C,Southampton,no,False,11,0,0,young_adult,6.322727272727272,high,0,1,False,False,True
0,1,male,28.0,0,0,30.6958,C,First,man,True,C,Cherbourg,no,True,1,1,0,young_adult,30.6958,mid_high,1,0,True,False,False
0,3,male,25.0,0,0,7.8958,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.8958,low,1,0,False,False,True
0,2,male,39.0,0,0,13.0,S,Second,man,True,C,Southampton,no,True,1,1,0,adult,13.0,mid_low,1,0,False,False,True
1,1,female,49.0,0,0,25.9292,S,First,woman,False,D,Southampton,yes,True,1,1,0,adult,25.9292,mid_high,0,1,False,False,True
1,3,female,31.0,0,0,8.6833,S,Third,woman,False,C,Southampton,yes,True,1,1,0,young_adult,8.6833,mid_low,0,1,False,False,True
0,3,male,30.0,0,0,7.2292,C,Third,man,True,C,Cherbourg,no,True,1,1,0,young_adult,7.2292,low,1,0,True,False,False
0,3,female,30.0,1,1,24.15,S,Third,woman,False,C,Southampton,no,False,3,0,0,young_adult,8.049999999999999,mid_high,0,1,False,False,True
0,2,male,34.0,0,0,13.0,S,Second,man,True,C,Southampton,no,True,1,1,0,young_adult,13.0,mid_low,1,0,False,False,True
1,2,female,31.0,1,1,26.25,S,Second,woman,False,C,Southampton,yes,False,3,0,0,young_adult,8.75,mid_high,0,1,False,False,True
1,1,male,11.0,1,2,120.0,S,First,child,False,B,Southampton,yes,False,4,0,1,child,30.0,high,1,0,False,False,True
1,3,male,0.42,0,1,8.5167,C,Third,child,False,C,Cherbourg,yes,False,2,0,1,child,4.25835,mid_low,1,0,True,False,False
1,3,male,27.0,0,0,6.975,S,Third,man,True,C,Southampton,yes,True,1,1,0,young_adult,6.975,low,1,0,False,False,True
0,3,male,31.0,0,0,7.775,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.775,low,1,0,False,False,True
0,1,male,39.0,0,0,0.0,S,First,man,True,A,Southampton,no,True,1,1,0,adult,0.0,low,1,0,False,False,True
0,3,female,18.0,0,0,7.775,S,Third,woman,False,C,Southampton,no,True,1,1,0,teen,7.775,low,0,1,False,False,True
0,2,male,39.0,0,0,13.0,S,Second,man,True,C,Southampton,no,True,1,1,0,adult,13.0,mid_low,1,0,False,False,True
1,1,female,33.0,1,0,53.1,S,First,woman,False,E,Southampton,yes,False,2,0,0,young_adult,26.55,high,0,1,False,False,True
0,3,male,26.0,0,0,7.8875,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.8875,low,1,0,False,False,True
0,3,male,39.0,0,0,24.15,S,Third,man,True,C,Southampton,no,True,1,1,0,adult,24.15,mid_high,1,0,False,False,True
0,2,male,35.0,0,0,10.5,S,Second,man,True,C,Southampton,no,True,1,1,0,young_adult,10.5,mid_low,1,0,False,False,True
0,3,female,6.0,4,2,31.275,S,Third,child,False,C,Southampton,no,False,7,0,1,child,4.4678571428571425,high,0,1,False,False,True
0,3,male,30.5,0,0,8.05,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,8.05,mid_low,1,0,False,False,True
0,1,male,28.0,0,0,0.0,S,First,man,True,B,Southampton,no,True,1,1,0,young_adult,0.0,low,1,0,False,False,True
0,3,female,23.0,0,0,7.925,S,Third,woman,False,C,Southampton,no,True,1,1,0,young_adult,7.925,mid_low,0,1,False,False,True
